;we.ep;we.eBH;wi.ep;wi.eBH
952eb238cb2983cf80e3967528fdb8d3;0.476477697;0.988790014;0.491326229;0.994884983
55dc9cfac25bf9bcf1c3fc6a329cd7ab;0.452546583;0.988342744;0.491726013;0.990721416
c928a40cda25b7857d7402324ba0d324;0.475331639;0.988344419;0.491885412;0.992420882
ca6ec3d35f65cb90830a91fea28cd306;0.448744657;0.98814667;0.491885412;0.993445302
9a22df7841657a956cc6c0748b0945ac;0.448692649;0.987628052;0.492076306;0.993762894
1feadd195a5bede072d719196f75004d;0.479396577;0.988759011;0.492549362;0.994941364
2c92cbc343fd77baf8ed9b4675e25ab1;0.491688378;0.988550736;0.492634847;0.991350953
b5a1abb448152d7ec118918d47a9c464;0.484278333;0.988611825;0.492700406;0.994232671
12e828156f1d16bd04a081db88157301;0.480315991;0.983814743;0.492915081;0.985511095
e40e1951619ca9c49f82b8aa85ad4c1c;0.458667127;0.987955786;0.493499332;0.99300111
6723e2aed935b38b9028a0c9237abf39;0.463634994;0.98863313;0.493507044;0.99374923
df2805ee6ed54daf037aa7ec08859eaa;0.452404448;0.988117743;0.493510258;0.993745811
f9d2a6a72dec7138bce2a69f81e69a54;0.479689507;0.988858592;0.493614382;0.994618136
b54587f7b4665a62789c9fb426e0f908;0.454260577;0.988630145;0.493809775;0.992584282
b60dfc26ce0261a33b115a8085688d7b;0.413088238;0.987058106;0.493830985;0.990454211
ed1a0bdc1af692f78ddeb9ca9fe668e2;0.464353689;0.989017724;0.494007096;0.994358703
c0b15804e159f71be8d85c911294fcd9;0.46926989;0.98881422;0.494110577;0.993678525
affa4f89b2c34080fa9e7ed722452163;0.443517194;0.988305188;0.494196704;0.990363749
5a6f6ec28e3c1f715cfd07dd6b5e10d6;0.465637304;0.98817931;0.494306613;0.993275199
88b3af8631f97f580be22cb4dd82db0c;0.465110259;0.988531805;0.494344534;0.993932878
58bc3053787d9d5b1ed0fb0993b43738;0.450822885;0.988396079;0.49436703;0.993668202
c9761b2bfb7a3f6d0d0f9ef9d64f2c0c;0.491847519;0.988081102;0.494387598;0.993548955
eafbe221dd2c9e01acc7222d55a247e1;0.488926417;0.988127983;0.494410094;0.994477767
d984f25269df1a22de9b4d737230a7e4;0.472854956;0.987885658;0.494529643;0.993921349
a129ce6968c745820709d9cd47afbbfe;0.510163119;0.989501029;0.494633124;0.993110243
edd2627b19d150d6c6a2e299a7c07b24;0.493244052;0.987656427;0.494678759;0.986913559
59b05a030081c12eac0d1aef90825c0f;0.470052863;0.989045187;0.494812449;0.989089295
661200e3a2b36abd64b818e46a608058;0.443902977;0.987354485;0.494867081;0.994160465
1cc4112bbcf38a7528ec2082c06d30e6;0.460376853;0.989008489;0.49486901;0.994934423
c223ecc682f7301fd270e580afa51215;0.473598284;0.987205205;0.495068902;0.994028815
2ac3d79ea9c6e7d742ce96ce2670dde0;0.443753416;0.987860251;0.495183952;0.994401754
b4303265979c6d956ccd9b6e72b936d9;0.449391153;0.988289573;0.495414053;0.994870814
553207e676d89e8ef88074e5ea5ce76f;0.492987516;0.988463655;0.495489896;0.994483589
21db0dedbc1d359d70b4f8836307cbda;0.449797675;0.987702093;0.495590164;0.990923329
72197e1f816159d012b27856ede0e34c;0.494373293;0.987826999;0.495654437;0.99345299
b064a66b4308568a7e70f186979bbf80;0.487237368;0.987818015;0.495689788;0.992727702
182df8dc8c7ab64f815cd2a42166db1e;0.491605743;0.988695538;0.495699429;0.994673824
70dba3cd2e66d07b605972d2a9818ef9;0.487660006;0.988815118;0.49572771;0.994769628
293cdb9b4f22d2ac6e465f349ab26a84;0.458040518;0.987674215;0.49573478;0.994476705
4f620e9514283b4664b59e3113735ddc;0.493055857;0.988621444;0.495910248;0.994884313
36c8a12c86f50b083a8f90cf4f56ae6a;0.48287592;0.987839833;0.496015657;0.993982522
85b2cc54f0413994731b7dd6d7253a35;0.468021718;0.988345698;0.49604458;0.993493029
8e5ffb5712f012f3f7e99756fcbf96d4;0.49861759;0.989166178;0.496344097;0.994528908
44dc2558d9a76b4d4dd50ab01b8dce0b;0.467271192;0.989074201;0.496364022;0.991462831
b3f822601c567eaaa8a8ed254b537802;0.493657576;0.988118673;0.49638459;0.989690767
a166e7b2aaaa103622dad14b76bc2133;0.434459589;0.988455031;0.4964058;0.992550653
d79d3f9cd7e4091738aeb0c48301eec1;0.482953711;0.988200805;0.496465575;0.990571384
bb4e070e5b39aba30992c4b3c64e9ad7;0.474492239;0.988548987;0.49652085;0.993057337
56f83fc1b96cc1e6b4b265422265c986;0.468019957;0.988028561;0.496691819;0.992902363
c85671988e9a3c483e07db7438e7fc4b;0.500736619;0.987789777;0.496707888;0.994374244
4dd5bfbbac745a02ebb78a35cf8334bd;0.460895235;0.988016939;0.496877571;0.994833166
3f48d8ba3c617fcb1c7415976fb5a7be;0.487160063;0.988537442;0.496880142;0.994978621
74f0fea3e21532614db2b10c62f272a4;0.444426026;0.988766734;0.496907137;0.994730577
e51459bf8abc8e87b0c0f8f6bf92d6eb;0.477618174;0.988458991;0.49693606;0.991042618
c2c6e68618b100c881a71376f6b71bb2;0.467452452;0.980843051;0.496995835;0.98825958
7161e834108a379dcce73b0d128f5429;0.459711258;0.98808483;0.497030543;0.993835952
a242ccb116f8323fc582c001cb2c02c0;0.46119073;0.988056809;0.497052396;0.993059367
55f68e38043964739ca3ebfa7b111033;0.455945637;0.988110169;0.497244575;0.994016273
456e57667416322ca39859f9978e931b;0.468327633;0.988799929;0.497267071;0.994989952
fb5c9aed8e1701ccbb36dfef407e0a71;0.489153692;0.988414789;0.497401404;0.987422521
7f92a13d30681c59f52ff09fcec3f20d;0.461570873;0.988277379;0.497558875;0.992830673
611fa0bb629356c21c8e02cb01442d11;0.461670514;0.988013893;0.497637932;0.994699929
11905a9ca1a3ab9530e5368cf011e736;0.460226473;0.987293629;0.497638575;0.99400038
9c34d25c171ffad1ee1475e3900ee6dd;0.471836171;0.987648276;0.497652072;0.994813518
20f19bad09a9d9fcf2de8a9d7edcb335;0.478535939;0.98893804;0.497674568;0.994999723
169d91248351645dcf96c97eb0a8329e;0.469993849;0.983816401;0.497860963;0.990950812
8c2d7a485c24edb0c33b72ddc30456a8;0.477449718;0.98825285;0.497932307;0.994650851
dd43608a97e44b62569178cc799eaa5d;0.468724016;0.987833538;0.49794709;0.99319326
20c7445996f27f5b0f3fe8fe3e4b4a5a;0.458807627;0.987838158;0.497950946;0.99040969
2926ac5941c88e95fc83263148367672;0.497130669;0.988818116;0.498225396;0.994791846
6b13ed02cdca454c9c591d0e760bbac4;0.473788465;0.98817599;0.49834366;0.993592268
3eb2a717dc616acd65911c04be032e79;0.497031318;0.983993834;0.498344945;0.992861309
bb59662ccbdf5cc22a5bfec1d32b0c82;0.473282498;0.988478798;0.498426573;0.994502461
207b4a32d35959e81338b4a5f598ea61;0.475077676;0.988518943;0.498459353;0.99432201
832ee127006aa9aa0433a6ea5438cf56;0.482276058;0.987987192;0.498522342;0.994154652
6cdd714f77b13da28c4602822f21da71;0.476546986;0.988859646;0.498653461;0.995310829
8edf90f35bde86d7ebd6b236d9cdce7d;0.426909634;0.988103905;0.498666958;0.990163327
729ab789c3232b4856fee41338b551fd;0.491793433;0.988913053;0.4987473;0.994632254
015ba14b682b6e3d20abc31a48fe0c5c;0.461368588;0.988539519;0.498846925;0.993979357
66d3f8d690fdb10c136779500d05c737;0.449400479;0.987832151;0.498896416;0.994719359
94c4b369326c9e5676f54cce224d5038;0.507814131;0.988593794;0.498958762;0.992670002
9eb9f0fba4d2ff4149ff0dffce1a1bd2;0.482064582;0.987700694;0.498971617;0.994316107
587dcdb803160a8877fc41ea53e6a6c7;0.459876611;0.988363632;0.499097594;0.993966424
16efdb0bfe202712700966646aa58ee5;0.48412309;0.988767787;0.499109806;0.995056865
a321bbd76566f7c958b4fd1d63cebbb7;0.458367756;0.988513706;0.499170866;0.990797518
715d4810d0021f328a2c060893b6a53c;0.477349788;0.988568075;0.499372686;0.99414305
3b053d0e0afb46ae66b1341966156dfe;0.434462609;0.988059939;0.499465241;0.993858488
50beae6b995446588ca9964e76f70904;0.482582971;0.988575656;0.499623355;0.994607659
20e812a5e80f3060e70a3a1e14b345a5;0.469151415;0.988758338;0.499773756;0.994969354
5e6cdf16e1b4cc74cbee0274ae76e7ca;0.4660094;0.98917773;0.499847671;0.994931339
0f2d1672680c0838de9ad9d35c415727;0.470625573;0.987809921;0.499901661;0.994423819
3b6d0e2c26e82e9f256514edacf1f308;0.452517442;0.988216037;0.500006427;0.994415535
06b4ed77280cc603a87d69de3a5c2cd8;0.496835662;0.988272355;0.500045635;0.990558927
b955e1333e9673581d5103f7385de70a;0.47784819;0.988239682;0.500088698;0.993013405
ff45023cabc701a8c745e71fa8f2dbf9;0.440898448;0.98759995;0.500143974;0.993545667
0711f9d6b882aa285ac36032f4be2e4b;0.474149388;0.988469361;0.500318156;0.994063382
1530cebc76b3125183f8182591da0f93;0.465451924;0.989095212;0.500379859;0.989496521
05067f95aae7fad78c8b8508eb971736;0.459272109;0.988080363;0.500442848;0.994483574
cec0c5958d484e9c56f99322fa58ca46;0.483812256;0.988993029;0.500480126;0.994466335
c3552047cf66414c7af840ae14c2acdf;0.475981089;0.989095299;0.50049748;0.994182179
8d2b0edd6b226a163b8b7a12072e7b25;0.461187545;0.989036643;0.500613816;0.994709317
8fcdece6a8708df60c2d4f4083e2ffde;0.499953438;0.988591141;0.500676162;0.994578353
a3247a2b3cecd00f4fc2032fa9538ef4;0.487792565;0.988430624;0.500854844;0.994512566
1b6a2936b534be64b1ce11619b716c2b;0.507957541;0.988481492;0.500876054;0.994893508
2ac5cc23b85b063f269010bd4d2b7ce5;0.452501028;0.98553383;0.501062449;0.991969164
3ebdd97c95e4df9763ce2bc4b9ae2b76;0.504063316;0.98960138;0.501162716;0.995170662
73bbe2cdc6b8b7b4d75db3547a63ac27;0.497675989;0.988448645;0.501172357;0.994790684
2413cd5cd8d30fb52980117b73330a3f;0.482635781;0.988141179;0.501181998;0.993995049
30180880499b5cbaff9a4828d8dde511;0.47467545;0.987745236;0.501300262;0.994393846
c4f7e06fd379faa5367f1271ecf6556e;0.511551541;0.988259586;0.501382533;0.991829121
d42d71a14d37e77607d41a7a30e84d86;0.480902246;0.988622662;0.501496941;0.991806838
f65d811d9c481f84828f6395e2566750;0.460486646;0.987983165;0.501660839;0.993189973
bf02fdd381f5b46f14e97cf25cfa3924;0.482230608;0.987852345;0.501684621;0.995208644
8e4aef87d42dfa1db2d2a7f2ca3b08b3;0.464411424;0.988149073;0.501700689;0.994757688
acb6699962538bcd428b1db6c84b8dea;0.459836546;0.988516341;0.501820239;0.994933949
ca297a23424ba3e86d669acdabd9d077;0.482447941;0.988213521;0.502170532;0.982647477
8f2e078f1f8d53e81fe20e2d877cf9d3;0.465284643;0.988108217;0.502216166;0.99371737
ea14cfcb8635c55d7a612db68281bb65;0.489319251;0.983017621;0.502354998;0.986420668
be14fea5ec7080c11677c84d8eb58b76;0.489699042;0.988583435;0.5024212;0.993801141
3e42f8bdb5f714f2776831d4fe69696d;0.476664793;0.98796454;0.502432127;0.991542728
614ba26b030ec6ef38614f0ed6d1f1e0;0.472191786;0.988113505;0.502484831;0.994358093
b57d706f528e895107e92a78a752b88c;0.487461944;0.988105722;0.502495115;0.994571757
baada2021328fd66192ec2bd70179d8f;0.475851897;0.988628454;0.502517611;0.994668768
6b7fad2a9ea278e4e567821163851442;0.461149466;0.988732731;0.502529823;0.99467497
052488d3e55c803edc6002ead04e104b;0.465048831;0.988076992;0.502575458;0.993549039
acda554de2f94bbcd707d7c0c73e36a4;0.460441766;0.988584231;0.502605666;0.994584541
1f2ac17b836d20a005698bbf0750d77b;0.492050737;0.988653726;0.502606952;0.993737726
8d7dbb46180ad706970556db69bdc300;0.434548691;0.988787376;0.502624306;0.994524735
a97bcc422d80af97fc5466117b5d96ae;0.459528392;0.985841485;0.502658371;0.985012195
73e2b8f27186852f3dff88130e43a407;0.47000575;0.988811979;0.502963672;0.993637615
e725e2650aac98d86938615d2add6770;0.484938818;0.988790714;0.502979741;0.99471132
1f89998742b31179d7c0f1c1fa8aa360;0.481417304;0.988378716;0.503204057;0.994416702
9986bb2eb05776ca2a39f565bf33b7a3;0.485098041;0.987074141;0.503357672;0.991881352
3546e799e22e96ae38bb08aa1800b712;0.491695882;0.989142174;0.503557564;0.991673938
8ed39deaf0bb80551a7a084e2f5451ac;0.48229669;0.987670443;0.503595485;0.993644256
1cb7b03ba4ef0031de433cdc59c925ed;0.489438739;0.989151078;0.50378895;0.992778066
1355a5e2b8bb7f21185057f228257f30;0.491875866;0.988027487;0.503807589;0.993626079
617e64e0cf0012f5a4fbb53be618cd69;0.448738477;0.987982763;0.503830085;0.994630522
b7d3f755e177fb5d49b369123b5f15aa;0.446099994;0.987798791;0.503848725;0.993100886
e7f0c3917462559d004b9bec7513d063;0.455815303;0.98804204;0.503934852;0.986709386
155a1b5259f6f56eb9fc13733df868f5;0.464854935;0.988805082;0.503935495;0.994149911
e4a6780b2a9b5e0bb1125afb025ad081;0.488675006;0.988770576;0.504109677;0.99450441
e36a4ae8fc04f9cef1780217308a2f6d;0.479691857;0.988610869;0.504115462;0.993904961
d6f0e77fb3d0ff37d144d9d347507a72;0.470639217;0.987253343;0.504263292;0.985634496
7768394ff021f0c975e5ac95b8bcf65e;0.486569611;0.98960912;0.504341063;0.994544832
f19d11e1a89da9304eb13ebd049885b2;0.495550425;0.988215604;0.504395053;0.993513263
6cc716189131bafd54908c81b468408a;0.465539027;0.988181337;0.504500463;0.994658825
237aa36ba2c638ae28d37a043cf29059;0.478471306;0.988145403;0.504503676;0.988309633
51de7849e031e0054431d4b65d0e16f1;0.501396385;0.988181765;0.50452103;0.992796183
b7e5b666225cb777e7b913731dae82eb;0.462452904;0.988388541;0.504700355;0.994757342
3b2487db6bb8177b9ef3d42c2b7309c8;0.466943299;0.987537062;0.504705497;0.994767793
114148a64cae6b5c06afa20b25b0b10e;0.497018255;0.988719981;0.504763986;0.993426874
fe3e6effea6b403a36bb058a61db65ad;0.510563926;0.988934678;0.504818619;0.99046458
7785f9ea5f25d00958b76ea248011141;0.464371866;0.98855308;0.504876465;0.994490977
b3e5fbef9a7cc13b8fcafd60d1bc28d9;0.501051383;0.988599102;0.505028152;0.993431435
fb807da7bf8ad6dd4c18e19eead50c28;0.496606305;0.98688713;0.505058361;0.988168224
bbd020cd398552e522639f368cd84e3b;0.502873178;0.986784096;0.505074429;0.993004171
bbc1a711c9c98b312982d4c0d11e6c7e;0.479230979;0.988422911;0.505221617;0.992633715
418c9e58bb983d380711c0b53fff9836;0.476451999;0.98839248;0.505260181;0.988405617
f203d29e8a7d9352b1d550677cab43a2;0.452982141;0.989347943;0.505274321;0.994113765
a4d59280c3965fbbfea1623161e14ef7;0.470056045;0.989075716;0.505363662;0.994679841
3098ee900046ddb44fccf3418fb1ce21;0.477043517;0.987917282;0.505386801;0.992139731
8edba2ed9bb97504a4d64e168e956fbd;0.453501228;0.987260125;0.505465858;0.992658305
7670240233d1b1aa4afb773c125d5526;0.469952637;0.988107338;0.5056259;0.991641604
38b4cd59cfe56c606fb7f5edacb7f1eb;0.466942671;0.988481308;0.505703671;0.993343109
4f20864fb04f20ca6394225003ead91d;0.479836243;0.988630098;0.505915133;0.994488285
4768975305be4fdd4adfeeb4580bac08;0.460336909;0.987760559;0.505927987;0.994963258
c45b5519cfe46f35976752085004b8fe;0.4488143;0.987916372;0.505960767;0.993958859
396469722597f109ae7462112a824a38;0.478875907;0.988996849;0.50598969;0.993697675
05bcf2eb0adc6f686ed646933ff006f0;0.489690703;0.988994203;0.506005116;0.99213942
9e2fc91e694c133111cd809aa5465bb7;0.481922984;0.987748203;0.506061677;0.995404989
e1f0a74db403ef1ecda3d5d216330b47;0.481920866;0.988494401;0.506113096;0.994137665
75a96e3e08eb99ef1a71511022e0bcdd;0.473480628;0.988347647;0.506132379;0.994857785
4335900a991d5a0dbcbfc627ce62570e;0.473061986;0.987822545;0.50625707;0.994660596
9387ac2f303935490c9ee16ec50ae6ab;0.474314038;0.989425158;0.50628985;0.994109105
5da94dbe452b6edb82c43b21c09cd37a;0.496262669;0.988432795;0.506356695;0.992212895
19879a6e4612afd6441f933b4c12abaa;0.465395207;0.988498976;0.506359908;0.995032329
eb25bdd2989455f2d666683848c62763;0.468525162;0.988264379;0.50649874;0.994783188
b0eba150bdf26199e09f950347091a38;0.45964325;0.988374047;0.506510952;0.994535002
5aebc11744ae78ca6af53278bdb56ced;0.467267658;0.989026177;0.506561086;0.992429909
339f675b7804f3ea80d5a364b7840542;0.497457572;0.989042496;0.506688348;0.995137353
374658ea5263e37b62a117134364eba2;0.455721179;0.988190976;0.506724342;0.992938662
2d292acd1b165133f674ae3c3eaf614d;0.458250565;0.988767528;0.506798257;0.99470904
43ecbf829b3d30e0299c9724807f0470;0.39812517;0.987481154;0.506844534;0.993315835
e6c5128590a7e51b7a36c583bd6c5a71;0.495517478;0.988389722;0.507048925;0.991792633
b8c5935c791c98915a8bf432f3a50c4c;0.465137878;0.988191719;0.507257173;0.995043692
f979002bb8e5e75e308072eca79219a7;0.452878033;0.987915387;0.507307307;0.991408603
410e86772f6857123c12b447427b6c63;0.483050526;0.988622349;0.507309235;0.995286844
d7c1c50a6dffc1a9fcf3f14af1f59fb4;0.493840949;0.988681451;0.507428142;0.994754517
bc8fda2ff1779cf7c1629e26267157d8;0.470323877;0.988686881;0.507437783;0.995052149
21af8844d7880d38fafe3b8fbab98350;0.475346596;0.988437993;0.507490487;0.993383461
608ea90cd28f17c5752796afc79d6099;0.461724173;0.987321358;0.507534194;0.995179081
9b95682c600a04882549bb19a44dacdd;0.478694416;0.988561229;0.507561189;0.994304325
fbb2afb98887ad6603b84dab0d532f18;0.50986841;0.988568273;0.507565045;0.993481636
cb08c6b9eb9f8e2b771b509df1425cad;0.48343962;0.989266986;0.507665313;0.993946995
e6e26c682cee2b39c7c68bc751434236;0.49162951;0.988964319;0.507687809;0.993478492
97401d5295f00ae18a13a7db92916b6e;0.440178892;0.988254059;0.50777265;0.990181411
0fcf9285279dfaafc5c21ba797fc0c2b;0.484917938;0.988132882;0.507802216;0.992627973
7d5c5861f95c63e7e5bda8ae0aef30ee;0.499069288;0.988414753;0.5078125;0.99024381
80c034fa1af1c331c704188d7b35c707;0.4763663;0.988638445;0.5078125;0.993978985
664fe8fdf8c62a385bbc19b2b785307e;0.495043644;0.989142389;0.508182718;0.994099698
70f682fe075af1cb638f865e0cbd19f9;0.489178875;0.988991144;0.508250206;0.994511095
72043908e745022c4f016e7cfa83d62e;0.490770894;0.988199917;0.508290056;0.994184885
044cdf4c09e4354c2cfc5a268dccd51f;0.474672402;0.988318183;0.508318336;0.994226453
d3066aae2c3d98651f6bc836b28842ea;0.48081951;0.988094132;0.508508587;0.991854579
f8620f4ee582378870023f5ffb99fbce;0.504654918;0.988624822;0.508538796;0.993814587
01e6373d8ac69010e4d958034557c9a1;0.484004199;0.989595097;0.508594071;0.994078952
f33e5e07de9e232cafaa91ed2df30137;0.502324504;0.988846258;0.508695624;0.995095849
a2fb28a6a92e42c81439313b2d27d3c5;0.476156943;0.982388717;0.508702052;0.987437006
cd2b7b4bf2e716a4aa484939b834c444;0.480232367;0.988348634;0.508753471;0.994899897
717991ad8b8083e06b4a6d2260dce59f;0.49025329;0.988526918;0.508819673;0.9933191
f68c2e8429ae00ae66a17acca9e72b3b;0.477745955;0.988698706;0.50907227;0.994887359
0efb819d22b2078f8bc7a1c971753eca;0.480685937;0.988161077;0.509367287;0.989176509
f9ee32a84b958eede81bfc1614437082;0.485997424;0.988306821;0.509680944;0.99433323
0e41c3bd693359c5386278ebd38e09ca;0.458394892;0.988874554;0.509727864;0.993323744
2ed913644a11083135261609d2405b37;0.491567692;0.988579812;0.509767071;0.994133717
61b001abe6e814f6b34021b9bce384d6;0.489488171;0.988460335;0.509774784;0.994340501
e01fd05c197d7cb6f30110d669aae6ef;0.489536924;0.987914353;0.509939325;0.988293573
3562c1090823a97f41ab157952521ed4;0.478511611;0.988934832;0.510101296;0.994203717
cd0fb7771906fa7df01d2788db32431b;0.51667764;0.988266521;0.510154643;0.994470889
b84842827368a3a611902c4584b2b899;0.450365042;0.987932797;0.510175854;0.993539978
ae086d9e231543adee610acf77339d55;0.486170964;0.989189608;0.51022663;0.995155877
4040a75984fee0136339ab5fc625dad8;0.511658394;0.98883288;0.510348108;0.995332487
d8dbf78751f7bc286ebe21984b337549;0.455578531;0.988442165;0.510398241;0.994355746
831c260f67aed3ac998bbf5ce2161b31;0.491846202;0.987795616;0.510449661;0.994301809
9f3c5e211dbed75b0668e2116ffa039e;0.481740691;0.988141967;0.5106277;0.994180079
2085f947ea2b1cfe5631bce75f90b05b;0.479533742;0.989387892;0.510633484;0.993976802
4ed4e7063c8bca2296c9934e05431bab;0.479142504;0.989106521;0.511041624;0.994936618
7b3ec845023b1b46e60bbd3bc1f90651;0.465824199;0.98835621;0.511208736;0.99370073
394af9897dc3ea69adcc55ed0bf9b28f;0.498907364;0.988243137;0.511216449;0.99317012
c2e25f4d5a5b5b091c5cedc8b3724f29;0.492204392;0.988422333;0.511324429;0.994437112
eea40420ce0d9b31deb8c6fed7ee8c82;0.471795558;0.987960622;0.511339212;0.990702226
83bb3bdacdc418fd4af73ff7be5b111f;0.491232257;0.98811287;0.51144655;0.991596438
ef09acd3004be4d96f50205b7b60255e;0.482272998;0.988714285;0.511798771;0.995093527
03fedd28bd474327bcfa17cd9acd13b3;0.503894945;0.987475947;0.511839264;0.991747736
15afb4bfee1e2f37cc43fefdef38979c;0.475878801;0.988004491;0.511844406;0.994893012
2e0603e66ce63eb320e1d9b1f8297190;0.468582715;0.988374857;0.511894539;0.990879486
bbaa2d875c06e67c78d32f8c71cfde91;0.419242919;0.987418238;0.511918963;0.994733536
6a2b2563b2efd518dd6f4727998af767;0.489100641;0.988049818;0.511920892;0.991046152
8b4d1c01602f93e75b91c08268ac4f9a;0.493260573;0.987506829;0.51200509;0.992252051
9975a512824c69274c8e6c57bdfabc05;0.471313242;0.989162927;0.512012161;0.995105815
a1b5b9c05c991e6f655f57c4df4961a1;0.478308337;0.98829982;0.512046226;0.994262521
36178b68a5b0daee79252b4c44ca98ff;0.484904319;0.988139749;0.512248046;0.989651415
3dc229e1241367eacfdae0d780e55d40;0.47149115;0.988702207;0.512259615;0.99478856
338445009eb518a68c181e7597c0ddfd;0.446525266;0.987684273;0.512816871;0.994932977
317839deaa18d385364a92c1f78b0c4b;0.488782739;0.985082919;0.512850936;0.991273994
29bf25bdc7ac74e09ca6c8897a57687d;0.4961828;0.988192828;0.513055327;0.993367351
a0f248e626c1790338a5bc03275467c2;0.477294986;0.987639727;0.51318966;0.991952722
314ae8f11c7fcf880a3724e0f257c8c7;0.478280284;0.988849815;0.513195444;0.994753857
e35dd2ed236565a719c609ae9f77a7fd;0.486615529;0.988013285;0.513481463;0.994047523
f51b8a697b6da849fbb834044141a4da;0.483867615;0.988040306;0.51349239;0.99285621
d01dca11b36386b0d2028f583b091cad;0.470372498;0.989068694;0.513496246;0.993991519
c56b5dab7a1b1fdd66e9af632faad0af;0.493524998;0.988309415;0.513496889;0.991916605
8b28ef129be86e4098e20a5605f9ce5c;0.451727753;0.987858616;0.513592657;0.995238035
f59e15a62a21a5783b6c30c682db01b7;0.487542081;0.988880569;0.513974445;0.994376957
177c32942708f56be68f9eafd3efdf4a;0.483100945;0.98835461;0.513980872;0.993873285
593496315c7050c0003c302b4e91c936;0.488219348;0.98926556;0.514192333;0.99465708
f646e85f2f7076148f8361e87a9eb675;0.4920819;0.988580033;0.514219971;0.995132447
28ba72c075fd444b573f4510b736b493;0.47898205;0.988652117;0.514281674;0.99496474
bd1dd02076ad2a48883566f87612b1e0;0.50086556;0.988925783;0.514456499;0.995485424
39498d4f5ffac930bb513c9489044c39;0.481474872;0.988604047;0.514525273;0.994087264
739a934ce0296c7b11759d57cad64787;0.485012281;0.98846737;0.514570907;0.994614303
65f450b2a73bc6e093ce84fa32026d57;0.50334763;0.988993701;0.514629396;0.987889885
3f143daea793a94bf25b56c32d784fb9;0.487319533;0.987877476;0.514631967;0.99417855
f95568b27a31881adf11ed53574c7d27;0.491329867;0.989043957;0.514776584;0.995236108
c0919357d5a9063696eab7e49fd7952d;0.468958333;0.98775161;0.514809363;0.993893953
82e5dfdd13a24a5f619497502c55f728;0.488103602;0.987952143;0.514865925;0.994909354
6b01353f89029c9552c72c0865618553;0.491860321;0.989082401;0.514873637;0.993457319
889caa1f4c4d127a65a319999dc3bc93;0.523591916;0.988281764;0.514880708;0.994211792
7fdbbb563fd176ba9713dbb5ee931113;0.462928348;0.98882307;0.514905132;0.993834291
b9a38767ce10c96ba8c7b7c39d7883c9;0.478113583;0.988558929;0.51506196;0.993808521
ebe149cdd6a8ade9c7d277af805d4bc7;0.5034496;0.989311103;0.515132661;0.991922929
7b27e2b95c2b7e970704deaefd0b0739;0.474340335;0.988720479;0.515145516;0.993126019
40daf4d46b17b966de4a1a9860f5601a;0.494937958;0.98859072;0.515292061;0.994579176
d7b8bf8a9c34dd754fb7df07310052cf;0.511596832;0.988506808;0.515295917;0.993711417
ceb9aa589b470f34f290f0ac8bce6a9c;0.494537674;0.987714303;0.515316485;0.98889941
e942e57391b3a57862d2acfdd76cf3a3;0.487304287;0.988832231;0.515452746;0.995262073
a6ee3b25e102d8d433e5ca34916e6fd4;0.471009037;0.988660235;0.515466886;0.994338724
cbfa9b95bb2e6951b637ed1abea07e68;0.478701202;0.988255489;0.515758047;0.992093998
a719eae89555a392853918c8a70cd11a;0.463457874;0.987911249;0.51581268;0.993575826
6d08fa852ba6a395dbf66b330432c1d8;0.490403253;0.988257935;0.516062706;0.993891361
025b3ebe88a32367b5b60a9abce52272;0.519868727;0.988469598;0.516091629;0.994307724
d7e3a1681eb4a48fcf5c40db20ffd514;0.472008374;0.988128523;0.516140477;0.993444752
c819adb88023e2208016d1fe771de4b5;0.475123038;0.987297791;0.516166187;0.992996417
2872b969fbcc218f6a270fa5312f34f8;0.477383921;0.988035452;0.516265811;0.989644931
8cfa75daf28d6d4b4ed58122c8dc75be;0.490204728;0.988260803;0.516282523;0.995044199
2069de9d193799a61b7524157b6e37fa;0.494634643;0.984546311;0.516380219;0.986921327
deef377d3127409390d8ab2fbf5e70de;0.479523247;0.988806305;0.516418783;0.994035049
5976c870d9203a54b9496f007aee01b6;0.476265234;0.988963703;0.516418783;0.994117891
18daf52ac1164ac56b5a9d5280c5fd1a;0.475598182;0.988627983;0.51642971;0.993876972
067ea7d29872c0318c7881442655c998;0.45801243;0.987934642;0.516560186;0.994470778
dd54c72dfcd91fed10168beb8a21a39d;0.464183938;0.987946022;0.51665017;0.995135074
a1915d28755982a2137bacab85088859;0.492613907;0.98867407;0.516653383;0.994895429
4081dc99b9c6d22c935662e2e9642d24;0.474169544;0.987859429;0.516796072;0.994423851
b2956fec20671a32bec4b327a9b2f54b;0.501649183;0.988542744;0.516803142;0.993959081
779ed34c58261f30572e44aa40cacb8a;0.500745952;0.988793435;0.516902124;0.99372774
549818d4471253f498d885d2523afa92;0.501785386;0.988868378;0.516949686;0.993967335
225f915b68e812cf8890db467440b6e2;0.478925964;0.988019718;0.517128368;0.993181464
66754b1b3d13b4422dfe0fbc737dea4c;0.486316798;0.98736278;0.517152149;0.990992514
7a0445929e8990ad5d16cba005cf427a;0.481721923;0.987659995;0.517203568;0.993894356
d1ce642be4c6d14c93e84186dcc08921;0.498071743;0.989035651;0.517267842;0.993932759
02b21e2b41610e9ca4668ce0064cf1ed;0.478696224;0.988378135;0.517305121;0.99156487
6d1d9d7652b8e1403a7a19c54552387d;0.515298024;0.9891724;0.51737518;0.994935976
