;we.ep;we.eBH;wi.ep;wi.eBH
4742f80e26e22741f8d3ed0b3aa0346c;0.521628849;0.992843639;0.51893061;0.997895186
786bd772987e5de0ac75de05e7d89f4b;0.46628956;0.992071793;0.518931253;0.998041054
832c0149443e72a4ea6b7e5c20f325d6;0.507786372;0.992014742;0.51903859;0.998024786
e19ed7b8245d58031e461069f98e33c9;0.474532292;0.992102001;0.519057872;0.994166386
02c6c22b4feb3c929d8b8f1b75b4aaa9;0.494803864;0.990881819;0.519122789;0.994969376
82e5dfdd13a24a5f619497502c55f728;0.461629197;0.992597216;0.519223699;0.996717657
fb609a2d4a53ae245f971bc54e9a0ae9;0.475686636;0.992300099;0.519256479;0.996519653
acdddbebd4026406aa48ffafdd03fe59;0.472798881;0.991715095;0.519290544;0.997637342
020e4f745aaac693fb146ca8249a0dc4;0.482643805;0.993024895;0.51935289;0.997976697
e559b8892c2a83722b23f5434923f827;0.510623943;0.992566205;0.519368316;0.996869851
baada2021328fd66192ec2bd70179d8f;0.471837966;0.991931309;0.519422948;0.998053297
a3247a2b3cecd00f4fc2032fa9538ef4;0.489116656;0.991911968;0.519443516;0.998083669
76f59eb6bea9e005a9e4bd9eff03af1d;0.485536574;0.992116609;0.519489793;0.996644066
d43f0efd995b15d08f3872a2f8df2273;0.455890004;0.992155884;0.519545069;0.998067263
f3fc2c0945906252c0bff6051240fff9;0.488889363;0.992225499;0.519615128;0.993731237
33f955ad5d265abd45813e0a4dfbba95;0.488733894;0.992512565;0.519616413;0.998032706
ca8ab98180d6d2fc9774ea4b9857019c;0.4815433;0.992301091;0.519668475;0.997447581
bdf0e45c48659359ba9df497383dd007;0.496339094;0.992486862;0.519713467;0.994083264
b859cbe8a3bf157ca929546ee91df6b8;0.490206837;0.992407307;0.519939068;0.997079536
09d8f42b035454a28546899d1af09436;0.501592526;0.991843508;0.520039336;0.998338766
2413cd5cd8d30fb52980117b73330a3f;0.505069961;0.992715567;0.520126748;0.997080978
0d4749cad57e94878e01fcb0acf6e74e;0.487670471;0.992354092;0.520153743;0.998076296
57f42faf04e5a585f2a3991e8c8313fa;0.517660709;0.992390745;0.520158242;0.997830989
03f3fa6442290250806f404c7bfc9724;0.500289988;0.992499048;0.520335639;0.995157589
0fbc82c9bf8cb8ebe3b04e4abf20edcb;0.4859764;0.992453225;0.520349136;0.997093811
60f2759fa437a8db6630ba7132f159cc;0.477115517;0.99186489;0.520390914;0.998036947
2f89d42ead9948f94ebb64956cc61b9f;0.477001176;0.991916026;0.520417909;0.99521136
1de847beda11b1b415c462339456c94c;0.490000904;0.992252864;0.520728995;0.997926237
617b12638a326aec9507811b4b2c028d;0.452404557;0.992196687;0.520772059;0.99736228
ab8ac2992131b304fc04e3ecf3c1e402;0.475200215;0.992215812;0.520794555;0.997312847
95bb1c866db601652723263c544de212;0.519398367;0.992249308;0.520883896;0.996834133
78e17bc45ece0b4c61c4214f105e28ad;0.459455962;0.992406242;0.520966809;0.997958395
a3333275ea25daed826b611bfa49873d;0.467883023;0.992052983;0.521053579;0.995030766
4ea07079e5ca60ee330826f166fe38cf;0.519832404;0.992363105;0.521064505;0.99720459
1430dda20c780be8a41dbd7e2d8187ec;0.463427869;0.992921179;0.52110307;0.994902167
30cc1796f38445e62465c37567ab5f62;0.480938705;0.991848382;0.521236117;0.996481984
42c0203ddf2f6d659f17fa20f7bdfd11;0.46978424;0.991815455;0.521311317;0.997012078
517790662c910d75f1e36e9e4a160510;0.487570037;0.993056601;0.521392303;0.998014051
8654dfefe3104296f321a8243c1e863c;0.500650759;0.992917652;0.521516351;0.997969633
a761c669ae2ea5674145fa54e36822e9;0.469212194;0.992104518;0.521558772;0.995638819
18ac8801bdfac538f0bf58bf3a29de72;0.477267454;0.992505965;0.521613405;0.997954945
274683b80dd6962766ee5c6d7380621d;0.506880186;0.9922263;0.521621761;0.997045171
a529568fb88a02af564d84b1d3797289;0.524320262;0.992452578;0.522040184;0.997897715
16985356a5fdf86896d46dcdbb73a030;0.492976588;0.992450142;0.522045969;0.998099175
af8742c62a0bbc8ded2cc9d9512e3fef;0.476011194;0.99219113;0.522056253;0.998208645
d9fbf31c3d758d6674d07e550a34ab50;0.514828968;0.993098821;0.522067822;0.993468772
31ec348930091f64cff5cbf6e22943b1;0.485085224;0.99187019;0.522103815;0.996566849
a25fb02a566498168a16075d8f2094c7;0.495714396;0.992112152;0.522162305;0.996984854
ae086d9e231543adee610acf77339d55;0.492820843;0.99240588;0.522247146;0.998161443
4180b34007d5c074d8d7c4d204d28f4b;0.485898992;0.992581077;0.522458608;0.998170481
bc2a5d802726c0c5bdcce75a396ae5b2;0.50226908;0.99217188;0.522539593;0.996689205
874859de2e358d33b4924c70d21b44fd;0.478808526;0.991539337;0.522596154;0.997559108
32c72ac14072b0240f41297d01abd3ec;0.485700028;0.991847719;0.522596154;0.997685226
8f8746663d19bacb02b0216576e870ca;0.531749878;0.993070318;0.522603224;0.99684761
dfe063a014711b0e18fff2f1e64653ed;0.486882234;0.992548505;0.52269385;0.997469235
b41120a9d2ae791a931baf279b558a0a;0.48910971;0.993023186;0.522716989;0.996606285
3eb2a717dc616acd65911c04be032e79;0.489758391;0.992498802;0.523200329;0.997245996
70d69f30cd3ae0195c715320e1dcac61;0.55689142;0.992741371;0.52321704;0.998239684
1a0e3028448ede7ea6967ceba920afff;0.486803411;0.991522432;0.523222182;0.997123588
4fb7a2aeabf8c9326edb1675754f357e;0.49503419;0.991895714;0.523258818;0.997504651
b2725958e62ebaacaab38e15b1409097;0.492543691;0.99196276;0.523332733;0.997483952
ee7d3fa8f960d8f698ec869e0381b027;0.49211885;0.99202818;0.523450998;0.998074924
e952a4e0ab430b7eb65b9271910d335d;0.491337618;0.992164127;0.523543552;0.996080598
4390bb44449a64056df169dc34433217;0.500533055;0.99250169;0.523546766;0.997960283
52e409c234a108312d2a2d7ea7b36052;0.478273615;0.991860661;0.523584045;0.997459944
5e6169c2e7d09bba1ec9e0bd09dd97e0;0.48416321;0.992144901;0.523591758;0.997520971
c8e7c0fdd044178bb79a299ef2588724;0.496397918;0.992134233;0.523620681;0.996562932
2b0675513128d3f6bc5960460c29dfd7;0.502911509;0.992259225;0.52367917;0.99439169
898d1d2facd1d65f6343d127d22d777a;0.496551102;0.98809542;0.523738302;0.990945015
2969c190a0425dac622208e6ad90044b;0.498198238;0.992306459;0.523764012;0.997541307
58b5326b7380d7f93b413f3b4f920d52;0.513975945;0.992897469;0.523778152;0.997560434
30ab486ca973c6905ab42e71be93d5cc;0.455756078;0.992530677;0.523818645;0.997595076
6039be270ac243899fe63076fa0d36ec;0.513293666;0.99179512;0.523864922;0.997012581
52ba45d18b2306fe30226b2995c792b3;0.459710808;0.991558708;0.523877134;0.991506105
2aa872122fc748f9259c1fdb658eab39;0.513235106;0.990607932;0.523947193;0.99284294
f3d1e600bbdd54f26b8d586a218065e2;0.482857591;0.992521906;0.524105949;0.992681589
12b8e0f0ddfed2901d38137c81f1e147;0.508942647;0.992011158;0.524236425;0.991421747
c442d574b99e1c374bf9101346b7889d;0.490134902;0.992967847;0.524296843;0.99820468
69d33e350c6709d1ef96e7cad70d97a5;0.494246117;0.99220092;0.524343763;0.995429199
d43f43e0b451e9c2e04e7526fb0d6a9a;0.499246798;0.992082898;0.524453029;0.996657429
8c9796c3ecceb613486a706b54c4cd14;0.491729377;0.992614354;0.524487094;0.997627721
9e54c1b760a8c452e8e83275e7c82dab;0.49551698;0.991888243;0.524541084;0.99670955
587dcdb803160a8877fc41ea53e6a6c7;0.494488019;0.993061001;0.524553939;0.997503472
1ba79623983bd6a55ed2787219cabfa6;0.487659649;0.99232057;0.524594431;0.997133569
918bfc434077610603fd061808a38c38;0.500611559;0.99190009;0.524640066;0.998173434
daacdc4151fa4f135754214ef72399d1;0.5182069;0.992048773;0.524760901;0.998097449
1ac417dbfe8fdef620dfad9806345458;0.497683728;0.992377285;0.52481232;0.997475516
624ae4e0a832ef47feaa1f7b21a71be0;0.485147854;0.991676078;0.52491323;0.997017428
70a904bfb0b47488e3cae8a7ca22245b;0.479672633;0.986826384;0.52498586;0.993840454
6d1d9d7652b8e1403a7a19c54552387d;0.484247746;0.990639704;0.525045635;0.997793018
75ce8a47e5b0cd1074e7966c42cf83df;0.51543538;0.992301503;0.52507263;0.997869488
fe83f347dc8b8e131ab7338c9b26a1fc;0.490072893;0.992733765;0.525122763;0.99451931
12e828156f1d16bd04a081db88157301;0.492384453;0.992476421;0.525132404;0.997939694
f7d64b134217ded0fa0fc70fdd0f3820;0.482204495;0.992702341;0.525269951;0.997887682
6ac5b48bc1fda45ac9a0a647c47f21ad;0.490521394;0.992304838;0.525318799;0.997798823
e4d1f78a604f0901eebf1c70038c95f6;0.553702442;0.993311707;0.525362505;0.99819154
10974d00977710b7d6d1d3c5b32dba34;0.484382977;0.992422196;0.525392714;0.998184567
12cd7a9705befca01676b76c49f438db;0.522972502;0.992911271;0.525444776;0.997169336
fb16916262566c2b8270c937157e94ed;0.476168569;0.986650086;0.525482697;0.991577141
f5e70a138309e782fb5e52106b639084;0.501422629;0.991800238;0.52552319;0.995428742
397d597311efa5b0f19acc2122f782b8;0.471013087;0.992650024;0.52566395;0.997140797
6e1c9dba8145ad73be135a810024f249;0.456354451;0.990376945;0.525689017;0.994650427
eab7ccd0efafaaf5648567496c9431f9;0.506175018;0.992178248;0.525690302;0.996837197
0b19186e1d09b3464470ade1f50ba4e8;0.433325699;0.992071309;0.525715369;0.997971
f381b6e6582a32b677fb917abec7bb4f;0.483479972;0.992687084;0.525754576;0.997741148
1a2add9f324f827ff143508268d51c27;0.5169577;0.992213405;0.525822707;0.99808522
3b2c0cf262c6c2ca3ee4523767393eb7;0.506993073;0.992226256;0.525894694;0.996913333
b05cdc2bb536fc0c1ca2ffdf2a3908f5;0.487879776;0.992959603;0.525897265;0.998321523
d9a1e4f581666def208d04d43487f5d9;0.487533695;0.992500409;0.525967323;0.995812591
dabf6e983f8f330cf6c72a95686bab4e;0.508968311;0.991935144;0.526149861;0.997023311
ea14cfcb8635c55d7a612db68281bb65;0.51078123;0.992833128;0.526347825;0.998096108
72043908e745022c4f016e7cfa83d62e;0.478275195;0.992297111;0.526376748;0.997896126
36178b68a5b0daee79252b4c44ca98ff;0.501099067;0.992347421;0.526503368;0.995648487
1e076191308649dc908ba1b8f68550bb;0.527585753;0.992117399;0.526579211;0.997950789
38d38ea7d5037b5e4b147d7350545986;0.509952331;0.992025825;0.526741824;0.99782008
b53bea9942eec169d0870841ef4b0af3;0.497395616;0.992018231;0.526788102;0.997497338
9df8a0744ba973814e4eb45d5f70579b;0.47384602;0.99200109;0.526826023;0.997623455
8239c32afb88114512b415a6dc6d3578;0.494318947;0.992286322;0.526934646;0.998172259
ae78bc70574c4d8663e1880e2c736f74;0.48622506;0.992322729;0.526978995;0.99629868
67765319e27b59056b827a7cff664521;0.48459628;0.992230523;0.527138395;0.997585593
ca28bf709157680e10a89112bcf2b48b;0.490193077;0.992704839;0.527156391;0.993251382
4bd495de80b8c8a1a4081c155a777661;0.488569655;0.991956794;0.527301008;0.997820084
b3e5fbef9a7cc13b8fcafd60d1bc28d9;0.494098479;0.992023102;0.527331217;0.997037347
30b6809eb906328f16af4ab57b135865;0.511436131;0.992460345;0.527498972;0.99814903
6589c36b16e5a0449e236361cf06f275;0.477524179;0.992298003;0.527504114;0.998053743
e4314cf2b11dcdfe94ae26486f90d25e;0.512055837;0.992666893;0.527590241;0.99779759
8021899f5f2b21fbc05c46e3a60891fa;0.511034043;0.992356878;0.527658371;0.997802832
bbc1a711c9c98b312982d4c0d11e6c7e;0.490381257;0.992715504;0.52770272;0.998092929
9437c23be0399e3de4d5c1d8b359eb1a;0.517260301;0.992122009;0.527844123;0.997349132
9aed0a4eefdd2405c54548dfd1e889f0;0.487424358;0.99272441;0.527993238;0.99490271
265902f7f61b55d6998d9418d8efd4e8;0.522020586;0.992451846;0.528033088;0.997781325
f3a09035585927165b9f4266855b4177;0.496001225;0.992328556;0.528067796;0.998253354
8786160a74e6de8809596b5528085912;0.486779554;0.992134547;0.528164207;0.998264564
90bd028770a87c6a154a0b27f5078d85;0.48482812;0.992103451;0.528166135;0.997749528
98842f38507975daa6b68b50518cd514;0.478359128;0.992673853;0.528173848;0.991578413
cb0546296ee4f93a805055b0aa1d4a55;0.478738896;0.992259418;0.52818606;0.99794482
6f2295733fd191389e6ef7f56f70b358;0.49984987;0.992402839;0.528214341;0.993081039
3c47ba620ee2f9a708b60c8895822dfb;0.516753973;0.992438346;0.528380168;0.998010196
be216a709ea1ad2b9d162e44494fe572;0.52238872;0.992222421;0.528449584;0.991864341
5ec8776176c9e7a1a90bff44ff25a6a8;0.492510433;0.992400538;0.528527355;0.997966129
fa66b03535a8c735973a330479a3387f;0.500620784;0.992442677;0.52852864;0.997811176
d288061a09668cb84393a1fdc5ee6b26;0.541300407;0.99258169;0.528535711;0.998073791
c0f300be5e57630391c326fd82bf3263;0.48249178;0.992542378;0.528535711;0.998146477
bfb63b00c739a262c5f732310cdd9cd2;0.494641625;0.992640517;0.528733674;0.997083977
386b73cd804dbc4f178de37c1492ce55;0.486899015;0.992218197;0.528770311;0.997965188
a88372498cd75b1661e836d5363951b0;0.51105363;0.99286767;0.528783808;0.998271144
f4907603c70fbacbf77c4bd677e28b0a;0.58777374;0.993115968;0.528797306;0.998153411
4666d7ec1ae1169f036cba9b87b4be28;0.534475404;0.992409726;0.528847439;0.998081171
4d2db9799079942a33e21d2b8273a492;0.369311944;0.99134738;0.528850653;0.997973883
e367044228f871dde252c8f6446f2974;0.498773142;0.992123105;0.528928425;0.997486051
56f2f34f6586d829ff56e0294defff90;0.507496143;0.992346066;0.528967632;0.997484551
ce36ff5dbde5982b50188faeb0a923d1;0.507980764;0.992469284;0.52900234;0.997473717
3479d25188e6b9e37ff2bd60353c0f1b;0.502241705;0.992407457;0.529058258;0.998133773
8bf6884c090b4fe7142bf6e3ba2eac4a;0.498773269;0.992775769;0.529081397;0.998176433
5783fdc27cd770a6c50a50c28b062fd2;0.511923317;0.992522573;0.529203517;0.997288814
ad4b5b5eb21feb4d97d635b1823bfa73;0.473012436;0.992742972;0.529228584;0.998172743
1588c52e3262217f4cd755daea161f71;0.482022126;0.992505186;0.529254936;0.997869879
c5ff467a2af1d98881e0eb00588314c4;0.520018992;0.99281335;0.529273576;0.997114049
ec8e0fc742edd8ae49ac372faa9996d6;0.488882809;0.991821267;0.52936613;0.998064455
52589bbfd264ac3b222cc20566f837ef;0.494387499;0.991997792;0.529380913;0.998168681
65ef4a8e0376cd1999d968fa391fa13c;0.466661445;0.991882406;0.529508818;0.997736745
3e4b55874e14339264ba0933982568b3;0.513580201;0.992725603;0.529515246;0.997208942
638be2bfc52c04cd785f08a41e6ee9c9;0.524970236;0.992667533;0.529530029;0.997827563
2a3e8f31a838af18dc5dbf85b9fb83a2;0.51225885;0.992454968;0.52971321;0.996409371
fc62b8c7ff825e666dbbb47962cb19e7;0.504155694;0.992344008;0.529801265;0.997549729
3dc01622e0af04e6773fc941d64ac616;0.521712118;0.992588589;0.529894462;0.998060841
2d292acd1b165133f674ae3c3eaf614d;0.515504857;0.992125837;0.529910531;0.997887916
2b21917552ee7a2135d2d5d9ec64e70e;0.513442011;0.991931785;0.52994331;0.989602221
9a335ac67806bda6b646c5067c1e872a;0.51583965;0.993040822;0.529970305;0.998041262
f1a6751ac9a05778e45e9406ac8aa5b5;0.472807894;0.992709615;0.530038436;0.997292494
e6de3174e7e24d0db05d88d84f22465c;0.500271152;0.992182341;0.530136132;0.997627037
22b6335fa689b64fd451226aebe8f1f4;0.516291691;0.992194092;0.530206191;0.997344265
7768394ff021f0c975e5ac95b8bcf65e;0.522946316;0.992115518;0.530262752;0.997499508
2c18274eae6fe6213e891d9e0587b1db;0.506939833;0.99229741;0.53028332;0.99820585
89a1ed2514e7bfa755282d411749ac37;0.507362464;0.99228049;0.530433721;0.997805286
f43dbe80d7bf96689b0e590aca60d0d5;0.503267642;0.992230671;0.530494781;0.99436494
805d7c50ebb7b2dd7d230ddc88061c7e;0.486106657;0.99153992;0.53051342;0.99148702
d44cb34a1dbc4d532600942cf3fb38bc;0.515122597;0.992207312;0.530531417;0.996548306
9096df218ad8d4d03aff6922381e5bb6;0.555786088;0.992610249;0.530564197;0.997835897
fe0adc59899441d42ae775c45220172b;0.532630779;0.992649432;0.530594406;0.996908114
5c1fdfbe553825e1f67ed3a5078ae9ba;0.492945604;0.992414509;0.530637469;0.998081017
440b697aaa7165ee10a86a1bd548dfb3;0.498754764;0.992689598;0.530685675;0.997224029
460ddeeaa48bf08c5ee980d667fcdfab;0.465254616;0.992542151;0.530789798;0.997870699
8971ee16484f44ae54f1e9dd10c85106;0.501567678;0.992031564;0.530821935;0.993057689
977afc549e0f207ec5b3a96a9f537c61;0.498526164;0.992375876;0.530833505;0.997044631
07a13558946d2d20c633c723fb9e4d08;0.496885739;0.991917358;0.530861785;0.995894378
87e472d5274b6cd0bd899227bfab2b50;0.512815517;0.992126611;0.530868213;0.994735617
2b94bdb870d88869a0567192daf4e453;0.52918925;0.992351926;0.530868855;0.998167809
5a95b0543ed3d30dc85516a8fac22166;0.484775277;0.992595645;0.530886852;0.998089308
408523976c7fd69032839a564a430214;0.528314254;0.992460126;0.531012186;0.997693529
4d183abeb0e9c70414b718b8d89ac68e;0.490667314;0.991984881;0.531132379;0.99804136
1a600974fbb6f881e9f659c28ba11408;0.504357711;0.992819765;0.531259641;0.996831712
b1cb53f966570bbd952934a400655ed7;0.503471181;0.991645003;0.531264783;0.995773082
787fa5a25d2f3b99432a3bc45d06b88a;0.488039968;0.992558659;0.531282137;0.997745188
9ae6e2a1b426bad2a1de4ce102db1e5f;0.492314771;0.991800347;0.531352838;0.994530275
39895ef8c6aad3d13e0005aa4d90ad57;0.521778097;0.992401403;0.531383047;0.998081839
e5387d9abf3d6ec1108b6742ad2b8522;0.501769496;0.993119166;0.531400401;0.998152344
58cc8a081a29c2114285abdb3aeab049;0.473944463;0.991731258;0.531507739;0.99697367
9368c8febc7dd7716e95b28e48f31c04;0.511312824;0.992253443;0.531567513;0.997329751
60aef87c804ef72fb38a734b995fdd22;0.502460354;0.992417374;0.531678065;0.996408624
eb36ffdc466eabc64abb7ba830f38309;0.52118074;0.992179567;0.531696704;0.997711497
5c84c21def336e527ede76f218d67ae9;0.470864723;0.992374074;0.531717272;0.995852392
39838cef5d3e445b8b7808d7de533f7b;0.510796353;0.991974638;0.531812397;0.997750752
a4cd847a56bfb223d36975b66b13dcb6;0.463144236;0.991643977;0.53192102;0.998098079
1530cebc76b3125183f8182591da0f93;0.501615466;0.992626904;0.532005219;0.997672952
abdd6608f3ff0e6765a28b67c0f397f3;0.490716415;0.992289409;0.532010361;0.996241881
e632ef13c1befff7cbcedc11cb7d1827;0.509797161;0.992405648;0.532103558;0.998027168
8d61cdeeaa85f9b62fe3206fed908bbd;0.513259243;0.985430599;0.532140837;0.992555569
4cc5bb94c3a5ee0f75c13769c0aec80b;0.495218151;0.992771284;0.532146622;0.996981359
f77dea1e3c5bef32f4c9620b139ce09e;0.490151555;0.992295229;0.532219251;0.998014173
9992f826d6b705a3afa3c044b405927d;0.52110788;0.993184076;0.532226321;0.997020073
e53a711f53dbc69ef0f9a5be90334cd5;0.505306089;0.992446164;0.532253959;0.998050701
8d2b0edd6b226a163b8b7a12072e7b25;0.486401596;0.992942516;0.532291881;0.997890779
875983096e01948f576bad272108e57c;0.478169618;0.992572622;0.532320804;0.998031046
d998d23117b19b11c8b3230911ab277c;0.507564609;0.992687926;0.532356155;0.997914867
dfa084141ba2ebd2567d15d69f954990;0.529037344;0.992682278;0.532396647;0.998033441
5658fec7464bf52f43975dfaab1cceea;0.517682758;0.991906151;0.532444853;0.997638793
fb24d55873a1af8ce1fa50a62d4cbbfc;0.512027229;0.992740778;0.53245835;0.998103223
8d3c476d7f16c27e1c38f62f711028fd;0.47135952;0.992211164;0.532471848;0.995878824
c1f6ae2d542fd7935d28b5af0d98b208;0.518610152;0.992585242;0.532504628;0.99229812
d23a8dd2913bbe699881e506aa08ee08;0.509636793;0.992050478;0.532613893;0.997617759
1b3f2b9fe5731438de8eb48cdf8158ff;0.498623389;0.991936681;0.532614536;0.998275264
f56aae55cffd0acb343e8501a0d86813;0.493328184;0.991924581;0.532620321;0.997537462
1ec6c48ecfbb5840e5e3d08495d8c2ef;0.471218229;0.99214058;0.532634461;0.997827433
12124c90c7524376aaf5267a5a7a05b4;0.505849534;0.992546355;0.532677525;0.997039812
bee81a110569972868b2612d1afd2076;0.508739612;0.992240256;0.532687166;0.998001811
a6e7750c776e9b8f0aad5022a592749d;0.496553947;0.991952533;0.532811857;0.997642519
d43c3a851784ec8b1a00dafbf0953618;0.504975925;0.992477279;0.532851707;0.99672593
eafbe221dd2c9e01acc7222d55a247e1;0.531956726;0.992596887;0.53285942;0.997847384
30a76ee8f4165d585fcace30c90473a2;0.484055787;0.992041701;0.533018819;0.989670145
3e454e8b561e350f65f846fa0b0c1979;0.552147085;0.992534897;0.533158937;0.998175247
f1ae855be9ba99f3e0e694e0a9e4e955;0.50735369;0.992425827;0.533159579;0.996690156
c05880793a57810935ec7002a0b8ea89;0.491933056;0.992520343;0.533185932;0.996181995
44dc2558d9a76b4d4dd50ab01b8dce0b;0.519563281;0.992656909;0.533310623;0.994431507
9933a2b4fb472f19a58fa9373eead95d;0.501638232;0.99125091;0.53340832;0.99658238
a70b403dca6a4f58d5868a30508de5b8;0.513673778;0.992302059;0.533412176;0.998263966
5c402d77ff4c4a9fd1a8a1435192c4c0;0.51647452;0.992336001;0.533418603;0.996648703
aa9993670e516d20f42bb4080020bb2e;0.511053018;0.992333144;0.533440457;0.995914098
11cbe8eea7a8f5fd59a255fc29ca74b7;0.547226904;0.991933342;0.533477735;0.99367239
56f7cecc73ecdade6fed2e4e0197909b;0.475189409;0.992097485;0.533636492;0.993231909
dbeda24aba6a52dfedb24911144d8bfa;0.509459054;0.993295151;0.533810675;0.99766261
4efab6d4c8b9eae53e5f1b3526e8ac97;0.500929548;0.989368905;0.5338306;0.994160104
9f2a42106e358540eb5329a0e08b4793;0.5119949;0.992406398;0.5339058;0.996724431
b7a912a16aeb9666b15f36ca549599cc;0.475131979;0.992153627;0.533934723;0.995761902
8fb650fe62d1cee384d93c4b9ad02e04;0.520542558;0.992408495;0.533990642;0.996448892
f4e999609a0df6eb71f519aa9b2d5dff;0.49808566;0.992820017;0.534196318;0.997051664
e148cd6569fff1d26e4d220d974163c5;0.489680413;0.992592882;0.534500977;0.99783402
1a964432f3700014d70e9b66b28ee0a2;0.51440913;0.987570123;0.534531828;0.991058812
cb08c6b9eb9f8e2b771b509df1425cad;0.522184793;0.992047027;0.534571678;0.997610844
73e6039eb657154df5fedb5fbbd80940;0.511015881;0.992300723;0.534712438;0.996858973
f9bd6ba2d4f46c99867a210e49cded38;0.503401011;0.992003939;0.534761287;0.998073159
4c9d9e88739ec6ca8ec4ca589f7c89f2;0.476403691;0.992413957;0.534809492;0.996398534
0ae36333250d7f53c443de8a55162ff0;0.506838882;0.99287435;0.53486991;0.998251337
dfff966fba73731410c589c87bd9722c;0.509500497;0.992369178;0.53488405;0.996982742
8d7dbb46180ad706970556db69bdc300;0.504319225;0.991753661;0.534997172;0.997885384
7132f444fa1fe236f48b932f3f73f750;0.527439376;0.992708876;0.535036379;0.995736296
61a66ce07a9de2271ad300af715c0ffd;0.512217745;0.992604033;0.535059518;0.998116267
617e64e0cf0012f5a4fbb53be618cd69;0.482383675;0.991894286;0.535114151;0.997876098
9a96b3960abe6a2a204e78107ea47178;0.49761237;0.992052133;0.535210561;0.997222466
81c9ef95e8d405e5bc2d298647518ef3;0.523230044;0.992695447;0.535283834;0.99814169
b2fef8bb3d5567a266506e6ec94c4cee;0.559459966;0.993108698;0.53529926;0.997969461
485279b950e23a53f615d1f3dc5aeb3a;0.524977419;0.991951979;0.535363534;0.998043077
c6129638bcaa8532e1d7bcd5c51b3cc6;0.505244736;0.991974071;0.535405312;0.990897374
a1915d28755982a2137bacab85088859;0.510859374;0.992435451;0.53540724;0.998192226
e3628a021ef7497d973df16420adb01c;0.498948685;0.992432407;0.535477298;0.997478255
f3442c7149e64e272be0e1d47e0e8862;0.521772984;0.992541491;0.535619987;0.997801062
97df66704ea49b72f340dd7617f9d345;0.504382203;0.992317785;0.535652766;0.998013404
ee8eb3dae1519fbfbf936182892049a6;0.515762518;0.992428796;0.535656623;0.997386919
d624f6a7f97959a90b5b680fee36b8c1;0.512654428;0.992671858;0.535686832;0.996991974
ce39d2818560bb56d743e082d2e3d0d5;0.501473036;0.992454791;0.53581088;0.997524668
dbb1c7dac3caf48d3ddf510188a6341a;0.509661835;0.992825384;0.535815379;0.998188005
16efdb0bfe202712700966646aa58ee5;0.498755331;0.992320822;0.535918861;0.998001702
5df6aebb56f7cb4482a3bdd2a017211c;0.491015008;0.992763663;0.535922074;0.998044984
56f83fc1b96cc1e6b4b265422265c986;0.52964049;0.991912487;0.535947784;0.998037234
c06ae7daca9612b7fe46ff4888353065;0.507010419;0.992232852;0.536105255;0.995168825
739a934ce0296c7b11759d57cad64787;0.495422058;0.992858552;0.536120681;0.997599033
853db98ba434f51f182c35a3a33e22ed;0.49364785;0.992268512;0.536184955;0.995676249
44ed8f0c92675957eb7c75558746d549;0.490392888;0.992551301;0.536190097;0.997276326
82231783d8e5b76338f7fc36d7b86342;0.479827928;0.992472499;0.536192668;0.998198539
0f50f3c4f6a3e24dc347b804ebe16d05;0.526284918;0.992376527;0.536305147;0.99653952
2d5a253f2ee16d3600d66af27812f0c7;0.483449226;0.991714079;0.536499897;0.997771979
853e1dfb0f91e6dfcc0b4e72d86e3f3f;0.601084725;0.993043201;0.536614948;0.998187581
a7d688004c51f221097ce88ebfcafec4;0.508228197;0.992783326;0.536650298;0.99814896
b0a499cb105f6c167988f30a25c22aec;0.500794976;0.992108563;0.536660582;0.997463409
80bec9a23c1ee8007b5dcce36614d9f4;0.50294866;0.992329726;0.536744781;0.997753816
e7303a9f0751d25787bb0411fbdaef55;0.4963122;0.991833656;0.536782703;0.998047073
7989d39952366b9f35c24a2c7b3b3aa2;0.472993999;0.992238141;0.536818696;0.996656246
e7a1ebf99c14b57c7edec2cf89b6cc2a;0.639505427;0.992831053;0.536930533;0.998051582
2e080d635fadcd71a8306f0c19d17004;0.497034038;0.991921795;0.536978095;0.998202418
1444ed91ea1354b5641c07e9621df7e1;0.533304739;0.992560591;0.537106643;0.998292537
f931160af5115492e9a4cbcd12fef060;0.508075031;0.992124121;0.537122712;0.998191582
c9767ea6eb99f876bcc3906df8f6a001;0.504702581;0.992754002;0.537184415;0.998131261
017c9165cb1a192b14d2306f3d10bc01;0.505554627;0.992545908;0.537242904;0.996992472
a4750bff716a1dbd79bf544dc53f3454;0.493626049;0.992493722;0.537308464;0.994609594
d9dd8df28342f8421cb1150156b7c1e2;0.5033209;0.9921975;0.537321318;0.99805498
499bdb6de442ed6b4e0deb46fe33a010;0.501187303;0.991908917;0.537447295;0.997802932
f19d11e1a89da9304eb13ebd049885b2;0.47306583;0.991440033;0.537561703;0.996649651
31369217eef8aeccd4b7730b070b4b0a;0.462284594;0.992093702;0.537568773;0.998113038
bd01d54e450d3f0949c2542f78b4a1fa;0.516023025;0.992173824;0.537610551;0.99768305
55e6c21dbc52a5c5817253ad1c48d92e;0.524542285;0.99281602;0.537651687;0.996935005
7d3a1ff58d00c5b5e3d93e103cc6042e;0.513111831;0.9928538;0.537752597;0.997606346
2674b078d260f6e34bedab6fdce5a997;0.499787423;0.992670015;0.537800159;0.996679548
1c5fa4c003007957ab5818093c5b6fe1;0.572793903;0.992466513;0.53806304;0.998182058
