Feature ID	domain	phylum	class	order	family 	genus	species	ASV
1da9e7640d1275f78564094497306323	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		1da9e7640d1275f78564094497306323
d52aba45a6a3304d649167f06f60cbba	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		d52aba45a6a3304d649167f06f60cbba
29f74b5a6fec62e8b32a18991891f17f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		29f74b5a6fec62e8b32a18991891f17f
34d3dc4b443507cecb1bd0b1be9eb57a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		34d3dc4b443507cecb1bd0b1be9eb57a
cdbb2868f4ba0220503b6367ff1a241c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		cdbb2868f4ba0220503b6367ff1a241c
979d14c3a534439876716e5a1423cb78	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		979d14c3a534439876716e5a1423cb78
ae98d2ce64f6657e189f1ec7832dd9e7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		ae98d2ce64f6657e189f1ec7832dd9e7
da4256b413ecae9c5df0c63332a585a6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		da4256b413ecae9c5df0c63332a585a6
f426ec0c60c709b47d22bd7e13d58a47	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		f426ec0c60c709b47d22bd7e13d58a47
b33a8d3bcca64bf5619d88e4cbf4002e	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		b33a8d3bcca64bf5619d88e4cbf4002e
5f0421d05523dea0d2cefdde32bb6c80	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		5f0421d05523dea0d2cefdde32bb6c80
910654be75d5062f81390b5bd1fac7e7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		910654be75d5062f81390b5bd1fac7e7
4cf9bbc2838324c0eefc800d3fb1b0c9	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		4cf9bbc2838324c0eefc800d3fb1b0c9
01be1fbba82995a698d1dbd50243e2f5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		01be1fbba82995a698d1dbd50243e2f5
3983f338cb55b152518de3edabab84bc	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		3983f338cb55b152518de3edabab84bc
fa98d99c5ac858ac9455ffd720f86f5e	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		fa98d99c5ac858ac9455ffd720f86f5e
3c515e55a1dadfdb2e0bd48a3b7750c2	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		3c515e55a1dadfdb2e0bd48a3b7750c2
43a3d4c827493d5e2786e86d5cea4a43	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		43a3d4c827493d5e2786e86d5cea4a43
6063485f11853b5f77defbefa99ff863	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		6063485f11853b5f77defbefa99ff863
06d0625a76a2b9b2482d9ef0ed9bb01d	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		06d0625a76a2b9b2482d9ef0ed9bb01d
73ea85c24d0d40622c725cd502cafbf1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		73ea85c24d0d40622c725cd502cafbf1
ecba2608d1f3e10bbc071c7b4ed2ebb9	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		ecba2608d1f3e10bbc071c7b4ed2ebb9
de5d26ab780785b97c023468d2822947	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		de5d26ab780785b97c023468d2822947
f49e27c94bd0afea7de656a905126373	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		f49e27c94bd0afea7de656a905126373
7fff5919d1379d64e135b2a6bc79ccc1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		7fff5919d1379d64e135b2a6bc79ccc1
a440a3a8c9a856a0c60c36b0687dd3fe	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		a440a3a8c9a856a0c60c36b0687dd3fe
e3233261a9c32c96b26d663996076de3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		e3233261a9c32c96b26d663996076de3
7a7359488cbd51a1d4ad02a43d0cd4e9	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		7a7359488cbd51a1d4ad02a43d0cd4e9
f5d66493ac75c2e458578fcbc443ba68	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		f5d66493ac75c2e458578fcbc443ba68
aca514e9df8f9a1f4a1a33e38cb6ec48	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		aca514e9df8f9a1f4a1a33e38cb6ec48
302d2aa8719569d667c43e6a6f40932e	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		302d2aa8719569d667c43e6a6f40932e
ec29998d7beb12b397be9e132f5528ef	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		ec29998d7beb12b397be9e132f5528ef
fa7fcf5681031e775ddae6d83318baa7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		fa7fcf5681031e775ddae6d83318baa7
425df0ba60016742e826335bd9741227	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		425df0ba60016742e826335bd9741227
617f93502d9e3d9bece6caa84a18e4d5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		617f93502d9e3d9bece6caa84a18e4d5
6a1ef3ec73863a2a173a1ab0ce9bff46	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		6a1ef3ec73863a2a173a1ab0ce9bff46
acbeafb52a0810d8c6d02d23cb4e114b	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		acbeafb52a0810d8c6d02d23cb4e114b
2a12a8caf9e72b3ddd813e9052161376	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		2a12a8caf9e72b3ddd813e9052161376
7fb95fdaf30f11c8907eb9252c9e6776	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		7fb95fdaf30f11c8907eb9252c9e6776
2f442411e1b7388e8c3fa9a3660b3eec	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		2f442411e1b7388e8c3fa9a3660b3eec
50c7ec7ee3b7dd46fea23e25c8408a60	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		50c7ec7ee3b7dd46fea23e25c8408a60
8021899f5f2b21fbc05c46e3a60891fa	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		8021899f5f2b21fbc05c46e3a60891fa
9b692fe2c0ce3ddf853c3228e50b4134	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		9b692fe2c0ce3ddf853c3228e50b4134
7027b854615939c52a3bf07b40affc65	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		7027b854615939c52a3bf07b40affc65
883fdade3c02a099bbf20c6c583c0625	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		883fdade3c02a099bbf20c6c583c0625
fc10f7e100b7027093b37487e2def0cf	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		fc10f7e100b7027093b37487e2def0cf
a42a69120e26af15cfd6bee8177193e7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		a42a69120e26af15cfd6bee8177193e7
b064a66b4308568a7e70f186979bbf80	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		b064a66b4308568a7e70f186979bbf80
caf2ab55497c8ecfe894d6132fa59a1f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		caf2ab55497c8ecfe894d6132fa59a1f
512122b6495b9912ec247d2c1c0edba7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		512122b6495b9912ec247d2c1c0edba7
38c31dfb61d6b585e2cd0f6c30849698	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		38c31dfb61d6b585e2cd0f6c30849698
2c4c50d556bac616550bf15974826737	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		2c4c50d556bac616550bf15974826737
9e9ed809de63d06f7599a5a0ec8f3cec	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		9e9ed809de63d06f7599a5a0ec8f3cec
a4b76f800c7fad1b8132d8e40a2abad9	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		a4b76f800c7fad1b8132d8e40a2abad9
1c77102b837e5914b5606427453b80f6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		1c77102b837e5914b5606427453b80f6
4e98b02fb6aedd79d1237a897c1d9d92	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		4e98b02fb6aedd79d1237a897c1d9d92
e1a0c14b2d0dda639712430113d82c89	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		e1a0c14b2d0dda639712430113d82c89
29baf8fc0752eb1d7fe6f80584dac5d5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		29baf8fc0752eb1d7fe6f80584dac5d5
01fc46ff91c441708dc410951d1b5c9b	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		01fc46ff91c441708dc410951d1b5c9b
89dd49cc89b09a13ba9df19b76a114f5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		89dd49cc89b09a13ba9df19b76a114f5
12d070432909006bbd611fc9ea984351	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		12d070432909006bbd611fc9ea984351
fdb7ed42c358542a0d68935b69e97a07	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		fdb7ed42c358542a0d68935b69e97a07
f93e49ff206ad73d23fdcc44cf5666f3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		f93e49ff206ad73d23fdcc44cf5666f3
d42d71a14d37e77607d41a7a30e84d86	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		d42d71a14d37e77607d41a7a30e84d86
1be4f61262385dddf91caa48f29acfb6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		1be4f61262385dddf91caa48f29acfb6
30fc210838bf4573f5f0eb29c9d314c6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		30fc210838bf4573f5f0eb29c9d314c6
2334c67ef7a9ebee68a776331dced226	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		2334c67ef7a9ebee68a776331dced226
5c4be738636ec2663a3739fe43fcc70c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		5c4be738636ec2663a3739fe43fcc70c
dc1e9c7137f12c4d6369c16e2b76fd7e	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		dc1e9c7137f12c4d6369c16e2b76fd7e
99b7183054f0513e7d9ac1e1a86df1ba	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		99b7183054f0513e7d9ac1e1a86df1ba
cf9d30a40ccbd3a50ea7ef960df243a1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		cf9d30a40ccbd3a50ea7ef960df243a1
707d3984b30c51a374d00a7fb6b9fc76	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		707d3984b30c51a374d00a7fb6b9fc76
b0794562b9f5c2c309ec54672f147ed2	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		b0794562b9f5c2c309ec54672f147ed2
7d4e38771251110f6b6afd6621db52ab	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		7d4e38771251110f6b6afd6621db52ab
d01dca11b36386b0d2028f583b091cad	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		d01dca11b36386b0d2028f583b091cad
e19ed7b8245d58031e461069f98e33c9	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		e19ed7b8245d58031e461069f98e33c9
6d58f368dddccebca2711b5d9bc8683e	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		6d58f368dddccebca2711b5d9bc8683e
d1fcf2a4504f263c74e4bac7d8670c5c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		d1fcf2a4504f263c74e4bac7d8670c5c
c45918ba37f8a335e287f38f1145b668	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		c45918ba37f8a335e287f38f1145b668
fd37c7f7c44cc688bd6e63120a04dcf3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		fd37c7f7c44cc688bd6e63120a04dcf3
e095b43ee075a3e01fe5603f05afcc20	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		e095b43ee075a3e01fe5603f05afcc20
cecbbc5ab0f7c0d4081b0d60776abe0d	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		cecbbc5ab0f7c0d4081b0d60776abe0d
80cd8ef2dd7768d25ffe703e2a256a3e	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		80cd8ef2dd7768d25ffe703e2a256a3e
6c689fede1201b1aa31c4cad922bb5f1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		6c689fede1201b1aa31c4cad922bb5f1
3a380aa42caeacd5e20f014e1011e3fa	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		3a380aa42caeacd5e20f014e1011e3fa
67ed0a2c5836cd227f3622217da954a0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		67ed0a2c5836cd227f3622217da954a0
3d370ac41cac274a0d0c8052b65597e7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		3d370ac41cac274a0d0c8052b65597e7
a88372498cd75b1661e836d5363951b0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		a88372498cd75b1661e836d5363951b0
b634bc96d31bc25007cae34f7d35f4ca	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		b634bc96d31bc25007cae34f7d35f4ca
1ebe586ef6cf44171fcb21d636474a30	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		1ebe586ef6cf44171fcb21d636474a30
0d15242101070133ab1580e0a7505b29	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		0d15242101070133ab1580e0a7505b29
9c526c9622f239281af5eecd4d10442f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		9c526c9622f239281af5eecd4d10442f
532833fdc47110ac545439aa97ba2472	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		532833fdc47110ac545439aa97ba2472
97603c6bd032a14689d74e1ae1932f36	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		97603c6bd032a14689d74e1ae1932f36
bd01d54e450d3f0949c2542f78b4a1fa	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		bd01d54e450d3f0949c2542f78b4a1fa
3f89305b6d1f044b76532600e4098605	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		3f89305b6d1f044b76532600e4098605
d5467b76be8100bc39fd9ef304aedd51	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		d5467b76be8100bc39fd9ef304aedd51
037f57cc74ef0418ff4f69018a045a6c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		037f57cc74ef0418ff4f69018a045a6c
55ac7d7854e1d5205ec4aa229b4206f9	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		55ac7d7854e1d5205ec4aa229b4206f9
2e4d3eb80aae1377875de73d54561cde	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		2e4d3eb80aae1377875de73d54561cde
a7b6ef5947cbf92d71e2df4cda0cad2a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		a7b6ef5947cbf92d71e2df4cda0cad2a
79c7ec027ed20687aca9b5df22563fd7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		79c7ec027ed20687aca9b5df22563fd7
fe23a75d1787485ea016b13fce23bd73	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		fe23a75d1787485ea016b13fce23bd73
35c7cedb0e6e9831ce569d6855b2954e	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		35c7cedb0e6e9831ce569d6855b2954e
21316379de4c27d6590d22c9a8afa03c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		21316379de4c27d6590d22c9a8afa03c
12f5a2267e4f100c1ca6f218ebc28629	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		12f5a2267e4f100c1ca6f218ebc28629
b7d3f755e177fb5d49b369123b5f15aa	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		b7d3f755e177fb5d49b369123b5f15aa
fcd92ffc3309520f1759d32bc439b5f6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		fcd92ffc3309520f1759d32bc439b5f6
a358d83a685adbc6c47067fbb6f36229	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		a358d83a685adbc6c47067fbb6f36229
ee51a35a4af8308ba60190dae0e354c5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		ee51a35a4af8308ba60190dae0e354c5
a4cff5c79698a806954d93d7c84370ba	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		a4cff5c79698a806954d93d7c84370ba
2ce151a659dae5aeab4e3105acf3ca3a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		2ce151a659dae5aeab4e3105acf3ca3a
47d6bf96ca7f625bf687e8f3a70ab60c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		47d6bf96ca7f625bf687e8f3a70ab60c
1d1b483a43d914c1fb300dc2be5ba918	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		1d1b483a43d914c1fb300dc2be5ba918
cb80591daca313aa811ac8cee878defb	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		cb80591daca313aa811ac8cee878defb
e63dacee25d21cadc7da228cb1b0de4b	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		e63dacee25d21cadc7da228cb1b0de4b
2c4e69a964d880b5d638fd8eb6d3f5b8	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		2c4e69a964d880b5d638fd8eb6d3f5b8
40b2473f5e4b74253d4a315a3686cc0c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		40b2473f5e4b74253d4a315a3686cc0c
bd5670458b43d7fd6e59c1e2acb6a9d7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		bd5670458b43d7fd6e59c1e2acb6a9d7
5b42930b418754cab759cd33a77c7a07	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		5b42930b418754cab759cd33a77c7a07
8971ee16484f44ae54f1e9dd10c85106	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		8971ee16484f44ae54f1e9dd10c85106
5d8e6bbae98291ee99ee9a6a7d95c184	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		5d8e6bbae98291ee99ee9a6a7d95c184
efdacc09e162ceac70620afb40bf73c6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		efdacc09e162ceac70620afb40bf73c6
23934547e5acbbda7df9836e5dda2ba1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		23934547e5acbbda7df9836e5dda2ba1
b984c10e416bc76f121a53db1c952c21	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		b984c10e416bc76f121a53db1c952c21
989668bf50ba8b4381633158bd77f63d	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		989668bf50ba8b4381633158bd77f63d
e07b4c339855b2cb00ce79ecfc115c56	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		e07b4c339855b2cb00ce79ecfc115c56
d6c7be2c743c185271e03bdbd204bdf9	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		d6c7be2c743c185271e03bdbd204bdf9
1e73ecaf46a8c80620aaadc36223ea3a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		1e73ecaf46a8c80620aaadc36223ea3a
068bd2e72bc3d3b0a7a9789010c0d8e8	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		068bd2e72bc3d3b0a7a9789010c0d8e8
e4a9d8748cac4c3e5c335d131688b43c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		e4a9d8748cac4c3e5c335d131688b43c
7ea17927480b5805a72b5cfc58de786a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		7ea17927480b5805a72b5cfc58de786a
a9b4f182ef392c0220295272a94caa63	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		a9b4f182ef392c0220295272a94caa63
5393f29e1f433417750c898e59b74b36	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		5393f29e1f433417750c898e59b74b36
ff33d98b4f6d749eac49f08fe0107e98	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		ff33d98b4f6d749eac49f08fe0107e98
6930e7f55c922910e683de4f82cd3ed9	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		6930e7f55c922910e683de4f82cd3ed9
d24ca79fac94beea60e0d95e8050738b	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		d24ca79fac94beea60e0d95e8050738b
f1d9b4acb557bb0ae7c3bdedfaa2334f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		f1d9b4acb557bb0ae7c3bdedfaa2334f
36c8a12c86f50b083a8f90cf4f56ae6a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		36c8a12c86f50b083a8f90cf4f56ae6a
cbfa9b95bb2e6951b637ed1abea07e68	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		cbfa9b95bb2e6951b637ed1abea07e68
e4a6780b2a9b5e0bb1125afb025ad081	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		e4a6780b2a9b5e0bb1125afb025ad081
4dd5bfbbac745a02ebb78a35cf8334bd	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		4dd5bfbbac745a02ebb78a35cf8334bd
9ce131a0d55474f3632232f7754f43ad	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		9ce131a0d55474f3632232f7754f43ad
f7aa1a9e60c7597a81bac7878e8c7f4e	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		f7aa1a9e60c7597a81bac7878e8c7f4e
f883363941c83b4c6469c6c0f0e21c8f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		f883363941c83b4c6469c6c0f0e21c8f
74f7bfd3a6dfc2fc98d89529ab5a1a76	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		74f7bfd3a6dfc2fc98d89529ab5a1a76
2ace59f2287bc0a519ced0075f58ca3b	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		2ace59f2287bc0a519ced0075f58ca3b
fcde6c2895e03b5475d71f350d6aca7f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		fcde6c2895e03b5475d71f350d6aca7f
2d3f1cdd9cd6a8cb67e92b73a50647c7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		2d3f1cdd9cd6a8cb67e92b73a50647c7
1c56d8d36504fa7243d54c25e541aa39	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		1c56d8d36504fa7243d54c25e541aa39
37e468ef3a1946281b98186d93f9540b	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		37e468ef3a1946281b98186d93f9540b
